|GJ 1042         |             |02 11 20.85|+39 55 21.5|2MASS J02112074+3955221|13.832|13.670|13.595|
|GJ 3662         |HIP 55718    |11 24 59.78|+40 00 12.7|2MASS J11245979+4000127| 7.542| 6.885| 6.731|
|GJ 3640         |HIP 54105    |11 04 15.90|+40 00 17.0|2MASS J11041590+4000165| 8.025| 7.372| 7.221|
|Gl 815 A        |HIP 103655 A |21 00 05.35|+40 04 13.0|2MASS J21000529+4004136| 6.668| 6.089| 5.880|
|Gl 815 B        |HIP 103655 B |21 00 05.44|+40 04 13.3|2MASS J21000529+4004136| 6.668| 6.089| 5.880|
|GJ 3415 A       |HIP 33373    |06 56 28.12|+40 04 27.6|2MASS J06562810+4004281| 7.026| 6.445| 6.344|
|GJ 3416 B       |             |06 56 28.49|+40 05 05.1|2MASS J06562847+4005056| 8.009| 7.356| 7.192|
|GJ 3979         |             |16 52 55.00|+40 05 08.3|2MASS J16525499+4005083| 9.389| 8.779| 8.516|
|Gl 197          |HIP 24813    |05 19 08.47|+40 05 56.6|2MASS J05190848+4005565| 3.397| 3.154| 3.038|
|GJ 1121         |             |09 09 23.83|+40 06 04.9|2MASS J09092391+4006059|10.135| 9.624| 9.305|
|GJ 4063         |             |18 34 36.65|+40 07 26.3|2MASS J18343664+4007266| 7.184| 6.530|      |
|Gl 28           |HIP 3206     |00 40 49.27|+40 11 13.8|2MASS J00404929+4011133| 5.694| 5.272| 5.164|
|Gl 105.6        |Wo 9095      |02 42 14.92|+40 11 38.2|2MASS J02421491+4011382| 4.212| 3.973| 3.877|
|GJ 1124         |HIP 45963    |09 22 25.95|+40 12 03.8|2MASS J09222596+4012040| 5.759| 5.293| 5.139|
|GJ 3706         |HIP 59280    |12 09 37.26|+40 15 07.4|2MASS J12093730+4015077| 6.028| 5.703| 5.597|
|GJ 3933         |             |16 00 50.79|+40 19 43.7|2MASS J16005083+4019441| 9.216| 8.620| 8.363|
|GJ 3199 AB      |HIP 14478    |03 06 51.34|+40 21 33.5|2MASS J03065138+4021337| 7.271| 6.661| 6.560|
|Gl 407          |HIP 53721    |10 59 27.98|+40 25 48.9|2MASS J10592802+4025485| 3.960| 3.736| 3.750|
|GJ 2098         |             |13 08 28.66|+40 27 10.6|2MASS J13082867+4027106|12.405|11.921|11.851|
|Wo 9364         |HIP 56229    |11 31 36.39|+40 30 01.2|2MASS J11313640+4030012| 7.454| 6.918| 6.743|
|GJ 3562         |             |09 37 03.53|+40 34 38.8|2MASS J09370355+4034389| 9.766| 9.173| 8.883|
|GJ 4073         |             |18 43 22.13|+40 40 21.4|2MASS J18432213+4040209|11.313|10.688|10.308|
|GJ 4062         |             |18 31 58.39|+40 41 11.1|2MASS J18315840+4041104| 8.065| 7.436| 7.184|
|GJ 1073         |             |04 52 34.61|+40 42 24.2|2MASS J04523448+4042255| 9.071| 8.551| 8.306|
|GJ 3959         |             |16 31 18.79|+40 51 51.8|2MASS J16311879+4051516| 9.461| 8.869| 8.506|
|Gl 14           |HIP 1368     |00 17 06.38|+40 56 53.9|2MASS J00170635+4056538| 6.385| 5.748| 5.577|
|Wo 9110         |HIP 14576    |03 08 10.13|+40 57 20.3|2MASS J03081012+4057204| 1.960| 1.948| 1.894|
|Gl 619          |HIP 80093    |16 20 52.74|+40 57 41.2|2MASS J16205273+4057411| 6.522| 5.893| 5.789|
|GJ 4260         |             |22 09 43.05|+41 02 05.6|2MASS J22094300+4102053| 8.755| 8.124| 7.867|
|GJ 3574         |HIP 48833    |09 57 41.05|+41 03 20.3|2MASS J09574104+4103200| 4.260| 4.085| 3.951|
|Wo 9393         |HIP 59378    |12 10 56.89|+41 03 28.0|2MASS J12105688+4103275| 7.851| 7.291| 7.090|
|GJ 3875         |             |14 54 54.94|+41 08 48.3|2MASS J14545496+4108480|10.249| 9.639| 9.370|
|GJ 2024         |HIP 7614     |01 38 04.70|+41 10 44.9|2MASS J01380470+4110448| 6.155| 5.529| 5.350|
|Wo 9326         |HIP 50786    |10 22 10.56|+41 13 46.3|2MASS J10221057+4113466| 4.855| 4.529| 4.454|
|Wo 9362 B       |HIP 56165 B  |11 30 49.93|+41 17 12.3|2MASS J11304990+4117127| 6.000| 5.823| 5.763|
|Wo 9362 A       |HIP 56165 A  |11 30 49.91|+41 17 12.7|2MASS J11304990+4117127| 6.000| 5.823| 5.763|
|GJ 1105         |HIP 38956    |07 58 12.70|+41 18 13.4|2MASS J07581269+4118134| 7.734| 7.133| 6.878|
|Gl 475          |HIP 61317    |12 33 44.55|+41 21 26.9|2MASS J12334454+4121270| 3.213| 2.905| 2.848|
|Gl 61 B         |             |01 36 50.42|+41 23 32.6|2MASS J01365042+4123325| 9.388| 8.827| 8.508|
|Gl 61 A         |HIP 7513     |01 36 47.84|+41 24 19.7|2MASS J01364784+4124200| 3.175| 2.957| 2.859|
|GJ 1064 A       |Wo 9130 A    |03 47 02.12|+41 25 38.2|2MASS J03470204+4125397| 6.618| 6.192| 6.120|
|GJ 1064 B       |Wo 9130 B    |03 47 02.63|+41 25 42.3|2MASS J03470256+4125438| 6.949| 6.481| 6.347|
|GJ 4338 B       |             |23 29 22.60|+41 27 52.2|2MASS J23292258+4127522| 8.017| 7.406| 7.166|
|GJ 4337 A       |             |23 29 23.47|+41 28 06.9|2MASS J23292346+4128068| 7.925| 7.328| 7.066|
|GJ 1270         |             |22 29 48.99|+41 28 48.6|2MASS J22294885+4128479| 8.849| 8.326| 8.039|
|GJ 4064         |             |18 35 17.85|+41 29 14.9|2MASS J18351779+4129149| 8.446| 7.927| 7.731|
|GJ 3396         |             |06 31 50.74|+41 29 45.5|2MASS J06315073+4129458| 9.680| 9.116| 8.805|
|GJ 1082         |             |05 36 20.23|+41 29 55.7|2MASS J05362023+4129556|14.087|13.944|13.816|
|Gl 836.8        |Wo 9752      |21 44 29.96|+41 35 50.9|2MASS J21442997+4135509| 7.070| 6.422| 6.289|
|GJ 3080         |HIP 5684     |01 13 06.07|+41 39 15.5|2MASS J01130603+4139152| 5.762| 5.348| 5.274|
|Gl 321          |HIP 42940    |08 45 10.40|+41 40 18.6|2MASS J08451043+4140199| 6.694| 6.224| 6.126|
|Gl 671          |HIP 84790    |17 19 52.71|+41 42 49.8|2MASS J17195266+4142510| 7.712| 7.132| 6.915|
|GJ 3585         |HIP 49526    |10 06 43.82|+41 42 52.7|2MASS J10064386+4142534| 8.209| 7.620| 7.403|
|GJ 3729         |             |12 29 02.88|+41 43 49.3|2MASS J12290290+4143497| 8.786| 8.185| 7.932|
|Wo 9270         |HIP 42145    |08 35 27.87|+41 44 25.0|2MASS J08352789+4144253| 7.005| 6.533| 6.427|
|Gl 839          |HIP 108092   |21 53 59.00|+41 46 44.5|2MASS J21535901+4146443| 7.572| 6.907| 6.765|
|GJ 3164         |             |02 34 00.05|+41 46 49.1|2MASS J02340001+4146489| 9.638| 9.059| 8.802|
|Gl 332 B        |HIP 44248 B  |09 00 38.42|+41 46 57.6|2MASS J09003845+4146583| 3.209| 3.082| 3.003|
|Gl 332 A        |HIP 44248 A  |09 00 38.37|+41 46 58.5|2MASS J09003845+4146583| 3.209| 3.082| 3.003|
|GJ 3852         |HIP 70873    |14 29 36.81|+41 47 45.3|2MASS J14293678+4147456| 5.105| 4.847| 4.736|
|GJ 4246         |             |21 59 21.94|+41 51 32.2|2MASS J21592192+4151326| 8.982| 8.384| 8.156|
|Gl 793.1        |Wo 9699      |20 32 51.64|+41 53 54.5|2MASS J20325166+4153539| 5.474| 5.081| 4.966|
|GJ 4346         |HIP 116443   |23 35 44.47|+41 58 03.8|2MASS J23354444+4158038| 8.108| 7.449| 7.255|
|Gl 22.1         |Wo 9014      |00 33 05.56|+42 00 05.3|2MASS J00330551+4200050| 8.311| 7.626| 7.482|
|GJ 1059         |             |03 23 01.76|+42 00 26.9|2MASS J03230175+4200269|10.389| 9.857| 9.599|
|GJ 3100         |HIP 7420     |01 35 37.65|+42 02 19.9|2MASS J01353764+4202198| 8.626| 8.008| 7.833|
|Gl 53.4         |HIP 5493     |01 10 18.74|+42 04 53.3|2MASS J01101875+4204533| 4.935| 4.493| 4.456|
|Gl 462          |HIP 60303    |12 21 54.08|+42 08 02.0|2MASS J12215407+4208018| 6.744| 6.093| 5.961|
|GJ 3678         |HIP 56829    |11 38 59.72|+42 19 43.7|2MASS J11385970+4219438| 6.213| 5.731| 5.598|
|Gl 888 B        |HIP 114065 B |23 06 02.33|+42 19 44.4|2MASS J23060229+4219452| 8.534| 7.910| 7.750|
|Gl 888 A        |HIP 114065 A |23 06 02.30|+42 19 45.2|2MASS J23060229+4219452| 8.534| 7.910| 7.750|
|GJ 1213         |HIP 84223    |17 12 55.09|+42 19 54.3|2MASS J17125513+4219546| 7.550| 6.918| 6.763|
|Gl 838.3 A      |Wo 9760 A    |21 51 52.93|+42 20 38.0|2MASS J21515291+4220376| 6.453| 6.124| 6.064|
|Gl 838.3 B      |Wo 9760 B    |21 51 53.89|+42 20 39.3|2MASS J21515386+4220390| 8.506| 7.870| 7.678|
|GJ 3312         |HIP 22196    |04 46 26.92|+42 20 54.8|2MASS J04462691+4220546| 5.180| 4.776| 4.707|
|Gl 602          |HIP 77760    |15 52 40.54|+42 27 05.5|2MASS J15524052+4227052| 2.940| 2.744| 2.583|
|GJ 3696         |             |11 58 17.61|+42 34 29.0|2MASS J11581760+4234292| 9.594| 8.978| 8.710|
|GJ 3031         |             |00 22 15.19|+42 36 42.3|2MASS J00221520+4236425|15.341|15.119|14.939|
|Gl 67           |HIP 7918     |01 41 47.14|+42 36 48.1|2MASS J01414714+4236483| 4.000| 3.703| 3.577|
|GJ 3697         |             |11 58 59.45|+42 39 39.6|2MASS J11585947+4239395| 8.638| 8.047| 7.825|
|Gl 722.1        |Wo 9632      |18 38 01.97|+42 39 54.8|2MASS J18380193+4239546| 6.734| 6.355| 6.278|
|Gl 365          |HIP 47690    |09 43 25.66|+42 41 29.6|2MASS J09432563+4241309| 6.093| 5.589| 5.484|
|GJ 1148         |HIP 57050    |11 41 44.63|+42 45 07.1|2MASS J11414471+4245072| 7.608| 7.069| 6.822|
|Gl 886.1 A      |Wo 9806 A    |23 02 36.38|+42 45 28.1|2MASS J23023636+4245283| 4.863| 4.747| 4.688|
|Gl 886.1 B      |Wo 9806 B    |23 02 36.37|+42 45 28.4|2MASS J23023636+4245283| 4.863| 4.747| 4.688|
|Wo 9830         |HIP 116259 A |23 33 24.06|+42 50 47.9|2MASS J23332403+4250476| 5.986| 5.656| 5.542|
|GJ 3907         |             |15 29 43.99|+42 52 48.9|2MASS J15294392+4252498| 9.587| 9.016| 8.719|
|GJ 4171         |             |20 56 51.88|+42 55 45.6|2MASS J20565187+4255455| 8.829| 8.818| 8.773|
|Gl 91.3         |             |02 16 56.53|+42 58 10.4|2MASS J02165644+4258110|      |      |15.184|
|Gl 786.1        |Wo 9690      |20 15 52.63|+42 58 44.6|2MASS J20155262+4258444| 7.381| 6.744| 6.608|
|Gl 870          |HIP 111942   |22 40 30.29|+43 00 47.4|2MASS J22403028+4300474| 7.747| 7.177| 7.087|
|GJ 3201         |             |03 08 23.71|+43 02 08.6|2MASS J03082370+4302085|10.752|10.199| 9.950|
|Gl 398.2        |HIP 52181    |10 39 36.74|+43 06 09.3|2MASS J10393674+4306092|11.643|11.563|11.540|
|GJ 1113         |HIP 42567    |08 40 36.63|+43 06 49.5|2MASS J08403665+4306500| 7.370| 6.807| 6.701|
|Gl 454.3        |HIP 58698    |12 02 20.83|+43 08 26.2|2MASS J12022083+4308261| 6.193| 5.561| 5.433|
|Wo 9449         |HIP 66110 A  |13 33 08.21|+43 15 09.9|2MASS J13330821+4315099| 7.269| 6.692| 6.542|
|GJ 3965         |             |16 35 01.42|+43 17 36.4|2MASS J16350138+4317368|13.991|13.773|13.607|
|Gl 694          |HIP 86776    |17 43 55.96|+43 22 43.0|2MASS J17435595+4322441| 6.812| 6.221| 5.964|
|Gl 414.1 A      |Wo 9351 A    |11 11 19.48|+43 25 02.4|2MASS J11111972+4325031| 7.333| 6.739| 6.531|
|Gl 414.1 B      |Wo 9351 B    |11 11 19.82|+43 25 03.1|2MASS J11111972+4325031| 7.333| 6.739| 6.531|
|GJ 1064 C       |Wo 9130 C    |03 50 13.88|+43 25 40.7|2MASS J03501388+4325407|11.097|10.669|10.519|
|GJ 1194 B       |             |15 40 03.83|+43 29 35.3|2MASS J15400374+4329355| 8.893|      | 8.202|
|GJ 1194 A       |             |15 40 03.62|+43 29 39.4|2MASS J15400352+4329396| 8.312| 7.777| 7.563|
|GJ 3554         |             |09 21 49.07|+43 30 28.3|2MASS J09214911+4330284| 9.431| 8.799| 8.490|
|Gl 412 B        |             |11 05 30.90|+43 31 18.0|2MASS J11053133+4331170| 8.742| 8.177| 7.839|
|Gl 412 A        |HIP 54211    |11 05 28.58|+43 31 36.4|2MASS J11052903+4331357| 5.538| 5.002| 4.769|
|Gl 245          |HIP 32480    |06 46 44.34|+43 34 38.7|2MASS J06464434+4334385| 4.406| 4.071| 4.132|
|GJ 3991         |HIP 83945    |17 09 31.55|+43 40 52.9|2MASS J17093153+4340531| 7.380| 6.757| 6.485|
|GJ 3123         |             |02 00 02.82|+43 45 28.3|2MASS J02000280+4345286| 9.258| 8.675| 8.393|
|GJ 1174         |             |13 40 08.82|+43 46 38.3|2MASS J13400898+4346377| 8.544| 8.017| 7.745|
|Gl 614          |HIP 79248    |16 10 24.31|+43 49 03.5|2MASS J16102432+4349037| 5.158| 4.803| 4.714|
|Gl 725.1        |Wo 9634      |18 44 35.12|+43 49 59.8|2MASS J18443514+4349599| 6.088| 5.751| 5.670|
|GJ 3577 A       |             |09 59 18.80|+43 50 25.5|2MASS J09591880+4350256| 9.682| 9.126| 8.859|
|GJ 3578 B       |             |09 59 20.94|+43 50 25.7|2MASS J09592093+4350258| 9.917| 9.330| 9.067|
|Gl 783.1 A      |Wo 9688 A    |20 10 13.33|+43 56 44.1|2MASS J20101331+4356440| 6.189| 5.884| 5.812|
|Gl 783.1 B      |Wo 9688 B    |20 10 13.32|+43 56 44.6|2MASS J20101331+4356440| 6.189| 5.884| 5.812|
|GJ 3475         |HIP 39494    |08 04 22.73|+43 57 42.0|2MASS J08042272+4357421| 7.426| 6.820| 6.694|
|GJ 2025         |HIP 7690     |01 38 59.13|+43 58 04.3|2MASS J01385912+4358042| 6.038| 5.200| 4.925|
|Gl 15 A         |HIP 1475     |00 18 22.89|+44 01 22.6|2MASS J00182256+4401222| 5.252| 4.476| 4.018|
|Gl 15 B         |HD 1326 B    |00 18 25.81|+44 01 38.1|2MASS J00182549+4401376| 6.789| 6.191| 5.948|
|GJ 3593         |HIP 50505    |10 18 51.95|+44 02 54.0|2MASS J10185193+4402544| 5.394| 5.074| 5.012|
|Gl 894.4        |Wo 9823      |23 21 36.51|+44 05 52.4|2MASS J23213644+4405520| 5.936| 5.574| 5.467|
|GJ 3365         |             |05 46 38.44|+44 07 19.7|2MASS J05463844+4407198| 8.459| 7.801| 7.578|
|Gl 905          |             |23 41 55.00|+44 10 38.9|2MASS J23415498+4410407| 6.884| 6.247| 5.929|
|GJ 3391         |             |06 21 13.02|+44 14 30.5|2MASS J06211300+4414307| 8.724| 8.081| 7.885|
|Gl 92.2         |Wo 9078      |02 18 12.67|+44 16 12.1|2MASS J02181266+4416120| 9.813| 9.164| 8.928|
|Gl 873          |HIP 112460   |22 46 49.73|+44 20 02.4|2MASS J22464980+4420030| 6.106| 5.554| 5.299|
|Gl 459.2        |HIP 59870 A  |12 16 43.30|+44 24 07.2|2MASS J12164330+4424071| 6.221| 5.466| 5.253|
|GJ 1245 AC      |             |19 53 54.49|+44 24 53.3|2MASS J19535443+4424541| 7.791| 7.194| 6.854|
|GJ 1245 B       |             |19 53 55.15|+44 24 54.1|2MASS J19535508+4424550| 8.275| 7.728| 7.387|
|Gl 318.1        |Wo 9274      |08 43 19.21|+44 29 42.4|2MASS J08431920+4429424|10.420| 9.818| 9.600|
|Gl 806          |HIP 102401   |20 45 04.10|+44 29 56.7|2MASS J20450403+4429562| 7.329| 6.769| 6.533|
|GJ 4296         |             |22 47 31.66|+44 33 11.2|2MASS J22473166+4433113| 8.510| 8.267| 8.243|
|Gl 378.1        |Wo 9311      |10 02 28.35|+44 34 42.6|2MASS J10022838+4434426| 7.115| 6.551| 6.458|
|GJ 3058         |             |00 48 58.24|+44 35 09.0|2MASS J00485822+4435091| 9.125| 8.485| 8.237|
|GJ 1040         |HIP 7655     |01 38 33.78|+44 35 25.6|2MASS J01383376+4435254| 8.476| 7.857| 7.699|
|GJ 4290         |             |22 40 41.79|+44 35 47.5|2MASS J22404178+4435474| 9.216| 8.580| 8.342|
|GJ 3658         |             |11 23 20.60|+44 48 38.8|2MASS J11232059+4448387| 9.146| 8.489| 8.263|
|GJ 1081         |             |05 33 19.14|+44 48 58.7|2MASS J05331913+4448587| 8.197| 7.585| 7.335|
|GJ 3375         |HIP 28360    |05 59 31.72|+44 56 50.8|2MASS J05593172+4456508| 1.756| 1.760| 1.778|
|GJ 3178 A       |HIP 12886    |02 45 39.68|+44 56 55.5|2MASS J02453963+4456557| 7.818| 7.165| 6.982|
|GJ 3179 B       |             |02 45 41.24|+44 57 02.9|2MASS J02454119+4457030|11.168|10.590|10.217|
|GJ 3641         |HIP 54212    |11 05 33.67|+45 00 31.3|2MASS J11053367+4500316| 8.107| 7.440| 7.219|
|GJ 3836         |             |14 15 16.97|+45 00 53.2|2MASS J14151707+4500536| 8.014| 7.474| 7.227|
|GJ 2100         |             |13 19 13.73|+45 05 09.8|2MASS J13191371+4505098|14.317|14.441|14.387|
|Gl 433.2 B      |Wo 9370 B    |11 38 44.10|+45 06 26.9|2MASS J11384408+4506270| 6.573| 6.032| 5.958|
|Gl 433.2 A      |Wo 9370 A    |11 38 44.90|+45 06 30.3|2MASS J11384487+4506303| 5.355| 5.107| 5.025|
|Gl 84.2 AB      |Wo 9071 AB   |02 06 57.21|+45 11 04.0|2MASS J02065718+4511045| 7.397| 6.802| 6.598|
|Gl 708.4        |Wo 9622      |18 15 32.46|+45 12 33.5|2MASS J18153245+4512333| 5.120| 4.836| 4.756|
|GJ 3213         |             |03 17 12.21|+45 22 22.1|2MASS J03171220+4522220| 8.422| 7.865| 7.593|
|Gl 572          |HIP 73470 A  |15 00 55.58|+45 25 34.4|2MASS J15005557+4525343| 6.198| 5.604| 5.383|
|Gl 541.2        |Wo 9475      |14 17 24.38|+45 26 40.1|2MASS J14172437+4526401| 7.389| 6.781| 6.601|
|GJ 3359         |HIP 26580    |05 39 01.77|+45 26 52.2|2MASS J05390175+4526523| 6.516| 6.094| 6.007|
|GJ 4183         |HIP 104587   |21 11 10.85|+45 27 21.3|2MASS J21111087+4527215| 6.405| 6.059| 5.994|
|GJ 3042         |             |00 36 08.45|+45 30 57.4|2MASS J00360847+4530575| 8.167| 7.576| 7.359|
|Gl 397          |HIP 51525    |10 31 24.22|+45 31 33.8|2MASS J10312431+4531347| 6.353| 5.718| 5.564|
|Gl 709          |HIP 89560    |18 16 31.08|+45 33 28.3|2MASS J18163109+4533276| 7.264| 6.655| 6.455|
|Gl 307.1        |Wo 9264      |08 27 36.79|+45 39 10.8|2MASS J08273677+4539112| 5.158| 4.878| 4.830|
|Gl 661 A        |HIP 84140 A  |17 12 07.89|+45 39 57.5|2MASS J17120780+4539587| 5.552| 5.066| 4.834|
|Gl 661 B        |HIP 84140 B  |17 12 07.79|+45 39 57.6|2MASS J17120780+4539587| 5.552| 5.066| 4.834|
|GJ 3898         |             |15 12 38.16|+45 43 46.7|2MASS J15123818+4543464| 8.977| 8.392| 8.108|
|Gl 125          |HIP 14669 A  |03 09 30.79|+45 43 57.9|2MASS J03093085+4543586| 6.730| 6.081| 5.840|
|Gl 720 A        |HIP 91128    |18 35 18.39|+45 44 38.6|2MASS J18351833+4544379| 6.881| 6.260| 6.082|
|Gl 720 B        |             |18 35 27.30|+45 45 40.9|2MASS J18352722+4545403| 8.886| 8.314| 8.075|
|Gl 477.1        |HIP 61487    |12 35 53.09|+45 46 51.5|2MASS J12355308+4546512| 4.306| 3.491| 3.113|
|Gl 2            |HIP 428      |00 05 10.89|+45 47 11.6|2MASS J00051079+4547116| 6.704| 6.098| 5.853|
|Gl 4 B          |HIP 473 B    |00 05 41.00|+45 48 37.4|2MASS J00054090+4548374| 6.142| 4.708| 5.284|
|Gl 4 A          |HIP 473 A    |00 05 41.01|+45 48 43.5|2MASS J00054091+4548435| 6.100|      | 5.262|
|Wo 9168         |HIP 22596    |04 51 43.56|+45 50 03.0|2MASS J04514353+4550035| 5.798| 5.496| 5.440|
|Gl 195 B        |             |05 17 23.94|+45 50 19.8|2MASS J05172394+4550198|      | 6.632| 6.174|
|Gl 195 A        |             |05 17 23.87|+45 50 22.9|2MASS J05172386+4550229| 6.777| 6.200| 5.946|
|Gl 65.1         |HIP 7734     |01 39 36.02|+45 52 40.0|2MASS J01393600+4552401| 5.353| 5.022| 4.977|
|Gl 816.1 AB     |Wo 9717 AB   |21 02 40.76|+45 53 05.2|2MASS J21024076+4553053| 5.944|      | 5.372|
|GJ 3851         |             |14 28 31.69|+45 54 32.8|2MASS J14283182+4554326|11.336|10.746|10.434|
|GJ 3315         |             |04 50 15.29|+45 58 49.9|2MASS J04501526+4558501| 8.533|      | 7.704|
|Gl 194 AB       |HIP 24608    |05 16 41.36|+45 59 52.8|2MASS J05164138+4559525|-1.249|-1.573|-1.735|
|Gl 368          |HIP 48113    |09 48 35.37|+46 01 15.6|2MASS J09483533+4601155| 3.961| 3.725| 3.609|
|Gl 150.2        |Wo 9123      |03 44 48.83|+46 02 09.0|2MASS J03444886+4602089| 6.060| 5.633| 5.513|
|Gl 272          |HIP 35821    |07 23 14.90|+46 05 14.7|2MASS J07231489+4605145| 7.343| 6.683| 6.462|
|GJ 3837         |HIP 69732    |14 16 23.02|+46 05 17.9|2MASS J14162308+4605177| 3.983| 4.030| 3.910|
|Gl 521          |HIP 66625    |13 39 24.10|+46 11 11.4|2MASS J13392410+4611114| 7.054| 6.513| 6.284|
|GJ 4351         |HIP 116613   |23 37 58.49|+46 11 58.0|2MASS J23375844+4611579| 5.406| 5.123| 5.076|
|Gl 172.1        |HIP 21583    |04 38 05.88|+46 14 01.2|2MASS J04380586+4614012| 4.915| 4.229| 4.080|
|GJ 3911         |             |15 33 39.34|+46 15 03.1|2MASS J15333933+4615027| 9.417| 8.795| 8.531|
|Gl 894.1        |Wo 9820      |23 18 17.94|+46 17 21.5|2MASS J23181789+4617214| 7.890| 7.230| 7.021|
|GJ 3610 A       |             |10 34 30.17|+46 18 09.0|2MASS J10343020+4618090| 9.195| 8.729| 8.344|
|GJ 3611 B       |             |10 34 25.86|+46 18 22.6|2MASS J10342590+4618226|11.265|10.644|10.324|
|Gl 537 A        |             |14 02 33.17|+46 20 23.9|2MASS J14023312+4620239| 6.269| 5.646| 5.386|
|Gl 537 B        |             |14 02 33.24|+46 20 26.6|2MASS J14023324+4620266| 6.264| 5.654| 5.431|
|GJ 4089         |             |18 56 26.29|+46 22 53.7|2MASS J18562628+4622532| 9.598| 9.010| 8.717|
|Wo 9832         |HIP 116584   |23 37 33.85|+46 27 29.4|2MASS J23373382+4627298| 2.101| 1.501| 1.466|
|GJ 1243         |             |19 51 09.33|+46 29 00.3|2MASS J19510930+4628598| 8.586| 8.045| 7.773|
|GJ 1119         |             |09 00 32.47|+46 35 10.9|2MASS J09003254+4635117| 8.604| 8.031| 7.741|
|GJ 4040         |HIP 87938    |17 57 50.96|+46 35 19.1|2MASS J17575096+4635182| 7.847| 7.254| 7.000|
|Gl 336.1        |Wo 9288      |09 11 30.81|+46 37 01.5|2MASS J09113085+4637013| 7.900| 7.261| 7.058|
|Wo 9403         |HIP 59953    |12 17 48.40|+46 37 20.8|2MASS J12174836+4637206| 8.566| 7.895| 7.698|
|GJ 3748         |HIP 62374    |12 47 00.99|+46 37 33.4|2MASS J12470102+4637334| 8.104| 7.472| 7.223|
|GJ 4219         |             |21 46 56.25|+46 38 06.2|2MASS J21465626+4638061| 9.089| 8.481| 8.214|
|Gl 913          |HIP 118212   |23 58 43.51|+46 43 45.0|2MASS J23584342+4643452| 6.659| 6.021| 5.831|
|Gl 694.2        |Wo 9603      |17 45 33.55|+46 51 19.3|2MASS J17453354+4651194| 7.636| 7.004| 6.795|
|GJ 3656         |HIP 55507    |11 22 05.75|+46 54 30.2|2MASS J11220574+4654300| 7.367| 6.760| 6.613|
|GJ 3121         |HIP 8709     |01 52 02.96|+47 00 06.7|2MASS J01520295+4700066|12.768|12.826|12.846|
|GJ 3738         |HIP 61722    |12 39 04.70|+47 02 23.0|2MASS J12390461+4702234| 8.649| 7.991| 7.786|
|Wo 9522         |HIP 76042    |15 31 46.82|+47 03 24.6|2MASS J15314678+4703251| 7.998| 7.372| 7.250|
|Gl 651          |HIP 83389    |17 02 36.41|+47 04 54.8|2MASS J17023639+4704540| 5.411| 5.098| 5.003|
|Wo 9723         |HIP 104384   |21 08 46.77|+47 09 23.5|2MASS J21084671+4709238| 8.921| 8.404| 8.304|
|GJ 3579         |             |09 59 45.97|+47 12 11.3|2MASS J09594595+4712114| 9.756| 9.199| 8.922|
|GJ 3797         |             |13 40 18.97|+47 12 28.9|2MASS J13401891+4712296|10.685|10.152| 9.864|
|GJ 3749         |             |12 48 09.77|+47 13 31.9|2MASS J12480977+4713316| 9.607| 9.026| 8.772|
|GJ 1095         |HIP 35136    |07 15 50.14|+47 14 23.9|2MASS J07155011+4714241| 4.655| 4.289| 4.115|
|Gl 649.1 C      |HIP 83006    |16 57 42.23|+47 21 43.7|2MASS J16574225+4721433| 6.101| 5.629| 5.540|
|Gl 649.1 A      |HIP 83020 A  |16 57 53.18|+47 22 00.1|2MASS J16575319+4721596| 6.005| 5.557| 5.458|
|Gl 649.1 B      |HIP 83020 B  |16 57 53.60|+47 22 02.5|2MASS J16575357+4722016| 6.874| 6.320| 6.092|
|Gl 249          |HIP 32919    |06 51 32.39|+47 22 04.2|2MASS J06513242+4722050| 6.651| 6.048| 5.897|
|GJ 4010         |HIP 85653    |17 30 16.43|+47 24 07.9|2MASS J17301639+4724078| 5.804| 5.466| 5.392|
|Wo 9369 B       |HIP 56685 B  |11 37 24.70|+47 27 44.5|2MASS J11372461+4727445| 7.409| 6.770| 6.625|
|Wo 9369 A       |HIP 56685 A  |11 37 24.58|+47 27 44.9|2MASS J11372461+4727445| 7.409| 6.770| 6.625|
|GJ 3940         |HIP 78921    |16 06 40.01|+47 30 13.5|2MASS J16064001+4730134| 7.802| 7.241| 7.139|
|Gl 575 A        |HIP 73695 A  |15 03 47.30|+47 39 14.6|2MASS J15034736+4739152| 3.416| 3.125| 3.011|
|Gl 575 B        |HIP 73695 B  |15 03 47.48|+47 39 15.9|2MASS J15034736+4739152| 3.416| 3.125| 3.011|
|GJ 3977         |HIP 82408    |16 50 26.45|+47 44 18.8|2MASS J16502645+4744189| 7.343| 6.807| 6.685|
|GJ 4385         |             |23 59 49.50|+47 45 44.6|2MASS J23594940+4745447|10.866|10.263| 9.930|
|Gl 508 B        |HIP 65026 B  |13 19 45.71|+47 46 40.7|2MASS J13194569+4746409| 5.338| 4.721| 4.494|
|Gl 508 A        |HIP 65026 A  |13 19 45.66|+47 46 40.9|2MASS J13194569+4746409| 5.338| 4.721| 4.494|
|GJ 3381         |             |06 03 29.57|+47 48 14.9|2MASS J06032957+4748155| 9.691| 9.154| 8.935|
|Gl 96           |HIP 11048    |02 22 14.64|+47 52 48.1|2MASS J02221463+4752481| 6.377| 5.770| 5.554|
|Wo 9016         |HIP 2712     |00 34 29.71|+47 54 56.0|2MASS J00342967+4754557| 6.324| 6.077| 6.031|
